applied,helpful,event_id,cv_id,job_id,match_score,skills_score,location_score,salary_score,experience_score,user_skills_count,user_technical_skills_count,user_soft_skills_count,user_salary_expectation_avg,user_years_experience,employment_status_encoded,education_level_encoded,user_available_immediately,job_salary_avg,job_salary_range,job_required_skills_count,job_preferred_skills_count,job_total_skills_count,is_corporate_job,is_small_job,job_type_encoded,skills_matched_count,skills_match_ratio,skills_missing_count,salary_ratio,salary_exceeds_expectation,salary_gap,same_city,same_province,location_match_level,experience_gap,meets_experience_requirement,interaction_type_encoded,day_of_week,hour_of_day,is_weekend,is_business_hours,skills_salary_interaction,location_salary_interaction,match_score_squared,skills_experience_interaction
0,0,6b60015a-3a20-4bf8-86d1-ca2676854ca6,755,JOB000422,0.46,0.0,0.3,0.95,0.7,6,3,3,15500.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,0,13,0,1,0.0,0.285,0.2116,0.0
0,0,ceb5eea9-1f0e-474a-b764-59d8e3d5b88e,434,JOB000173,0.505,0.0,0.3,1.0,1.0,6,3,3,11500.0,3.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,0,13,0,1,0.0,0.3,0.255025,0.0
0,1,021944a2-a87e-45d4-b5a6-40f0abc37f73,34,JOB000309,0.49,0.0,0.3,0.95,1.0,7,4,3,8500.0,4.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,0,12,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,304c2754-582f-438e-a3cd-7b0df60cae57,558,JOB000011,0.265,0.0,0.3,0.3,0.7,6,3,3,15500.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,0,12,0,1,0.0,0.09,0.07022500000000001,0.0
0,0,7b282813-c83e-4350-8918-6a3ef1f97326,2046,JOB000110,0.49,0.0,0.3,0.95,1.0,4,2,2,800.0,1.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-1.0,1,1,0,11,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,4a9c7724-76af-4798-98c2-3e9e618e379f,1164,JOB000034,0.46,0.0,0.3,0.95,0.7,6,3,3,9750.0,8.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,0,11,0,1,0.0,0.285,0.2116,0.0
0,0,5a5a2861-11c1-4536-bb37-a88d4487fee6,1609,JOB-P386,0.41,0.5,0.5,0.1,0.8,6,3,3,8000.0,13.0,2.0,1.0,1.0,600.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.075,0,-7400.0,0,0,0,-13.0,1,1,0,9,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,8c923dd5-0ce9-4231-b59b-b7441dedc05a,2291,JOB000394,0.49,0.0,0.3,0.95,1.0,2,1,1,800.0,4.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,0,9,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,a6811352-88a6-4c9e-98e7-9df26ddca109,1444,JOB000175,0.46,0.0,0.3,0.95,0.7,6,3,3,9500.0,6.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,0,9,0,1,0.0,0.285,0.2116,0.0
1,1,1d46a54b-e09b-43f4-aeca-5fb22fde053b,1874,JOB-P059,0.47,0.5,0.5,0.3,0.8,3,1,2,550.0,0.0,0.0,1.0,1.0,280.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.509090909090909,0,-270.0,0,1,1,0.0,1,3,0,8,0,1,0.15,0.15,0.22089999999999999,0.4
0,1,d2efa8b2-1da1-4c09-9c6d-49859e965c26,341,JOB-P040,0.41,0.5,0.5,0.1,0.8,6,3,3,8500.0,11.0,2.0,1.0,1.0,350.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.041176470588235294,0,-8150.0,0,0,0,-11.0,1,1,0,7,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,bbe15f77-19d6-4c2e-afa9-767ed170d1ae,1348,JOB000038,0.46,0.0,0.3,0.95,0.7,6,3,3,8000.0,16.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-16.0,1,1,0,7,0,0,0.0,0.285,0.2116,0.0
0,0,6e23c52e-8123-4880-9d18-a19ba57b837a,791,JOB000401,0.46,0.0,0.3,0.95,0.7,6,3,3,6500.0,11.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-11.0,1,1,0,7,0,0,0.0,0.285,0.2116,0.0
0,0,7841c5e0-859f-4e9d-aee4-cbc78b64abe9,1047,JOB000010,0.46,0.0,0.3,0.95,0.7,6,3,3,14500.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,0,7,0,0,0.0,0.285,0.2116,0.0
0,1,9a42437f-7bac-496d-b2e0-352dc84bbecf,195,JOB000362,0.46,0.0,0.3,0.95,0.7,6,3,3,21000.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,2,0,6,0,0,0.0,0.285,0.2116,0.0
0,0,f715b1ed-fce9-4465-ace6-778de21c9c8e,1105,JOB000299,0.475,0.0,0.3,1.0,0.7,7,4,3,7500.0,15.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-15.0,1,1,6,23,1,0,0.0,0.3,0.225625,0.0
0,0,5b132429-02d1-47fa-a898-a759f4accb0d,1893,JOB000069,0.49,0.0,0.3,0.95,1.0,4,2,2,1250.0,5.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,6,23,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,c42cf8e5-5d29-4c35-9621-ec098ca44880,2444,JOB000401,0.49,0.0,0.3,0.95,1.0,3,2,1,950.0,4.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,6,23,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,612025d3-a74c-40ec-91da-c978acb94dc7,1207,JOB-P315,0.41,0.5,0.5,0.1,0.8,5,3,2,10000.0,10.0,2.0,1.0,1.0,550.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.055,0,-9450.0,0,0,0,-10.0,1,1,6,23,1,0,0.05,0.05,0.16809999999999997,0.4
0,0,b97beaca-9123-4150-ac35-ad176fe96225,8,JOB000412,0.46,0.0,0.3,0.95,0.7,6,3,3,9500.0,9.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,6,22,1,0,0.0,0.285,0.2116,0.0
0,0,2d21a856-b1ad-4e61-b56d-bc54935a4f42,119,JOB-P052,0.41,0.5,0.5,0.1,0.8,6,3,3,11000.0,6.0,1.0,1.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.03636363636363636,0,-10600.0,0,0,0,-6.0,1,1,6,21,1,0,0.05,0.05,0.16809999999999997,0.4
0,0,c2512454-ae07-4a50-aaa4-c78df21458ea,1009,JOB000336,0.475,0.0,0.3,1.0,0.7,6,3,3,10250.0,8.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,6,21,1,0,0.0,0.3,0.225625,0.0
0,1,872cf215-9303-433b-86f7-8fa9ca44554a,765,JOB000292,0.265,0.0,0.3,0.3,0.7,6,3,3,11000.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,6,21,1,0,0.0,0.09,0.07022500000000001,0.0
0,0,6662d16f-0c1b-4686-a200-ac7453d23a35,2477,JOB000363,0.49,0.0,0.3,0.95,1.0,4,2,2,675.0,4.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,6,21,1,0,0.0,0.285,0.24009999999999998,0.0
1,0,81b76f5b-1870-41a9-a79e-5ddb7ba0d12b,2392,JOB000431,0.49,0.0,0.3,0.95,1.0,3,2,1,725.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,3,6,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,79179b2e-2d10-46cb-927b-b20741611f6e,1732,JOB000361,0.518,0.233,0.3,0.95,0.7,6,3,3,9000.0,8.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,6,21,1,0,0.22135,0.285,0.268324,0.1631
0,0,0a5c9001-59ef-4913-9dab-d34ed2b29630,290,JOB000413,0.46,0.0,0.3,0.95,0.7,6,3,3,17500.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,6,21,1,0,0.0,0.285,0.2116,0.0
0,1,bc0e5fa0-e1ee-420d-8be1-d2dcdc3d2c8c,1061,JOB000191,0.475,0.0,0.3,1.0,0.7,6,3,3,13250.0,10.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,2,6,21,1,0,0.0,0.3,0.225625,0.0
1,1,8211cda2-5108-43fd-a9f4-b49a572b43c7,1830,JOB000365,0.49,0.0,0.3,0.95,1.0,6,3,3,1600.0,4.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,3,6,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,ecfb0f8b-4ec3-41d5-add7-95ed1bbee0bf,1190,JOB000107,0.49,0.0,0.3,0.95,1.0,5,3,2,6500.0,5.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,6,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,f19d5565-cb03-4f3b-89e9-488bf65a05a9,1683,JOB000475,0.46,0.0,0.3,0.95,0.7,6,3,3,8500.0,8.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,6,20,1,0,0.0,0.285,0.2116,0.0
0,1,7459954d-a157-4bb8-a8e3-f7a3f6ef28a6,1439,JOB-P345,0.41,0.5,0.5,0.1,0.8,6,3,3,9750.0,6.0,1.0,1.0,0.0,380.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.038974358974358976,0,-9370.0,0,0,0,-6.0,1,1,6,20,1,0,0.05,0.05,0.16809999999999997,0.4
0,0,ce0e8994-ec64-403d-9137-01394efdf197,1235,JOB000440,0.46,0.0,0.3,0.95,0.7,6,3,3,31500.0,10.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,6,20,1,0,0.0,0.285,0.2116,0.0
0,0,db60d85e-2a81-4f7c-b72e-7c9edd97965f,2334,JOB000402,0.49,0.0,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,6,20,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,67670fb7-aea9-4e04-9969-8f72c091931c,2145,JOB000027,0.49,0.0,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,6,20,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,ddd697cd-a18f-43b9-a3b7-7b617074a0e8,884,JOB000377,0.505,0.0,0.3,1.0,1.0,6,3,3,19000.0,4.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,2,6,19,1,0,0.0,0.3,0.255025,0.0
0,1,b56f2dda-d5df-441c-8f7e-e3b0805d96c3,546,JOB000460,0.46,0.0,0.3,0.95,0.7,6,3,3,12600.0,10.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,6,19,1,0,0.0,0.285,0.2116,0.0
1,1,fab02b6e-66c4-4e9b-beae-7af6f85bdf9d,1976,JOB000248,0.49,0.0,0.3,0.95,1.0,3,1,2,550.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,3,6,19,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,74c55819-622d-4002-a578-49aa6857c999,1480,JOB-P308,0.41,0.5,0.5,0.1,0.8,6,3,3,6250.0,5.0,1.0,2.0,0.0,0.45,0.0,0,0,0,0,1,1.0,0,0.0,0,7.2e-05,0,-6249.55,0,0,0,-5.0,1,1,6,19,1,0,0.05,0.05,0.16809999999999997,0.4
0,1,6244af85-e683-416d-9d1b-3504468695e5,438,JOB000493,0.46,0.0,0.3,0.95,0.7,6,3,3,13500.0,9.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,6,19,1,0,0.0,0.285,0.2116,0.0
1,1,0f93cb9f-905f-4956-9272-b14dd7c0fdf3,2464,JOB-P195,0.47,0.5,0.5,0.3,0.8,3,2,1,675.0,0.0,0.0,1.0,1.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.5925925925925926,0,-275.0,0,0,0,0.0,1,3,6,19,1,0,0.15,0.15,0.22089999999999999,0.4
1,1,6b4942d6-d7b8-4568-9e05-425a84b93ea5,2165,JOB000191,0.49,0.0,0.3,0.95,1.0,4,2,2,600.0,2.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,3,6,19,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,e39a62d8-07a4-4c0f-a825-83470b908efb,2426,JOB-P386,0.68,0.5,0.5,1.0,0.8,4,2,2,575.0,2.0,1.0,1.0,1.0,600.0,0.0,0,0,0,0,1,1.0,0,0.0,0,1.0434782608695652,1,25.0,0,0,0,-2.0,1,1,6,19,1,0,0.5,0.5,0.4624000000000001,0.4
0,1,e456bb77-f136-4ff4-a19c-364459985a33,984,JOB000143,0.46,0.0,0.3,0.95,0.7,6,3,3,11000.0,10.0,2.0,2.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,2,6,19,1,0,0.0,0.285,0.2116,0.0
0,0,a16e72b8-0576-4ae8-9d90-5e7893126112,2238,JOB000401,0.49,0.0,0.3,0.95,1.0,3,2,1,650.0,5.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,6,18,1,0,0.0,0.285,0.24009999999999998,0.0
1,1,0462a3bd-8a6d-460b-9e2b-98c7b408c568,1034,JOB000470,0.735,0.0,1.0,0.95,1.0,6,3,3,14500.0,4.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,3,6,18,1,0,0.0,0.95,0.540225,0.0
0,0,7d77bccf-7cea-4541-a523-01493b194f08,688,JOB000033,0.49,0.0,0.3,0.95,1.0,6,3,3,11000.0,3.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,6,18,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,fb307a14-2b97-41fc-b715-47c43a1a9d5d,43,JOB000112,0.49,0.0,0.3,0.95,1.0,6,3,3,6250.0,3.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,6,18,1,0,0.0,0.285,0.24009999999999998,0.0
0,1,afe4dc8e-4dbc-4f30-ba3f-fe0c54ae9183,793,JOB000143,0.46,0.0,0.3,0.95,0.7,6,3,3,12250.0,7.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,2,6,18,1,0,0.0,0.285,0.2116,0.0
0,0,12cff943-5e5d-4bae-ba54-65ed7e47f924,2462,JOB000279,0.49,0.0,0.3,0.95,1.0,4,2,2,650.0,2.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,6,18,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,1445736f-2917-4562-8f64-5e4169da118d,1492,JOB-P072,0.41,0.5,0.5,0.1,0.8,6,3,3,9750.0,7.0,2.0,2.0,1.0,1200.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.12307692307692308,0,-8550.0,0,0,0,-7.0,1,1,6,18,1,0,0.05,0.05,0.16809999999999997,0.4
0,1,60c45ff7-e163-4ace-9bba-9496e5263b44,776,JOB000387,0.49,0.0,0.3,0.95,1.0,6,3,3,7500.0,4.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,6,18,1,0,0.0,0.285,0.24009999999999998,0.0
1,1,587ead3d-f008-45c3-83a5-fdff86eccf5c,1753,JOB000225,0.265,0.0,0.3,0.3,0.7,6,3,3,9000.0,8.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,3,6,17,1,1,0.0,0.09,0.07022500000000001,0.0
0,0,09b5a5db-7aa8-4ce4-aceb-157847bf0c9e,1938,JOB000344,0.49,0.0,0.3,0.95,1.0,5,3,2,700.0,1.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-1.0,1,1,6,15,1,1,0.0,0.285,0.24009999999999998,0.0
0,1,f4f587cc-07bc-4da6-8819-84345fc7a534,991,JOB000499,0.46,0.0,0.3,0.95,0.7,6,3,3,12500.0,9.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,6,14,1,1,0.0,0.285,0.2116,0.0
0,0,77f187de-89ae-45ae-901e-c1fd698b7833,1909,JOB-P123,0.41,0.5,0.5,0.1,0.8,4,2,2,1400.0,6.0,2.0,1.0,1.0,300.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.21428571428571427,0,-1100.0,0,0,0,-6.0,1,1,6,14,1,1,0.05,0.05,0.16809999999999997,0.4
0,0,b6e90cf0-a9cf-4a82-ae4e-0e5f727cafb2,1066,JOB000030,0.72,0.0,1.0,1.0,0.7,6,3,3,13500.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,6,14,1,1,0.0,1.0,0.5184,0.0
1,1,296acda0-a1a8-4a82-9a60-9ed690bac7db,165,JOB-P114,0.41,0.5,0.5,0.1,0.8,6,3,3,20000.0,5.0,1.0,1.0,0.0,300.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.015,0,-19700.0,0,0,0,-5.0,1,3,6,14,1,1,0.05,0.05,0.16809999999999997,0.4
0,1,040fbef7-fb81-490c-8729-7c3ed63aad50,2229,JOB000499,0.49,0.0,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,6,13,1,1,0.0,0.285,0.24009999999999998,0.0
0,1,9024891d-cc27-42d0-8a83-5f804f20bcbd,150,JOB000198,0.475,0.0,0.3,1.0,0.7,6,3,3,10250.0,6.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,6,13,1,1,0.0,0.3,0.225625,0.0
0,1,f84be8f5-8d6e-4967-9be4-718ce495105d,33,JOB000308,0.46,0.0,0.3,0.95,0.7,7,4,3,14500.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,6,11,1,1,0.0,0.285,0.2116,0.0
1,1,39abda56-cbe7-4cda-ad10-0fb38fbd7354,2269,JOB000410,0.49,0.0,0.3,0.95,1.0,3,2,1,675.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,3,6,11,1,1,0.0,0.285,0.24009999999999998,0.0
0,1,73b8f464-1028-436f-a4d4-e0bc7f070dec,869,JOB000328,0.46,0.0,0.3,0.95,0.7,6,3,3,14500.0,12.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,6,10,1,1,0.0,0.285,0.2116,0.0
0,1,ef290857-f802-4fcd-a321-fc928683c37e,2490,JOB000056,0.49,0.0,0.3,0.95,1.0,4,2,2,600.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,2,6,10,1,1,0.0,0.285,0.24009999999999998,0.0
0,1,2f3a96c2-73eb-48ce-b5d1-9ef30ddc6da6,2406,JOB-P210,0.68,0.5,0.5,1.0,0.8,4,2,2,525.0,2.0,2.0,1.0,1.0,450.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.8571428571428571,1,-75.0,0,0,0,-2.0,1,1,6,10,1,1,0.5,0.5,0.4624000000000001,0.4
1,1,4b128123-c85a-4331-b966-33340904a947,682,JOB000407,0.49,0.0,0.3,0.95,1.0,6,3,3,6250.0,2.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,3,6,10,1,1,0.0,0.285,0.24009999999999998,0.0
1,0,e8677863-0ffb-459c-a712-609ded379cbb,2340,JOB000354,0.49,0.0,0.3,0.95,1.0,3,2,1,725.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,3,6,9,1,1,0.0,0.285,0.24009999999999998,0.0
0,1,d1862b9a-0579-4599-9bdc-495a324201af,623,JOB000108,0.505,0.0,0.3,1.0,1.0,6,3,3,8500.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,6,9,1,1,0.0,0.3,0.255025,0.0
0,0,152fe605-44df-4fbe-91f3-706ff398a899,1639,JOB000175,0.46,0.0,0.3,0.95,0.7,6,3,3,9250.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,6,9,1,1,0.0,0.285,0.2116,0.0
0,0,52fb0157-fdbe-42cd-90e8-c577d77315be,968,JOB000451,0.46,0.0,0.3,0.95,0.7,6,3,3,12000.0,13.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-13.0,1,2,6,6,1,0,0.0,0.285,0.2116,0.0
0,1,e190be00-6efc-4a60-9ee0-fc9fec50116f,1362,JOB-P343,0.41,0.5,0.5,0.1,0.8,6,3,3,9750.0,7.0,2.0,2.0,1.0,280.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.028717948717948718,0,-9470.0,0,0,0,-7.0,1,1,6,6,1,0,0.05,0.05,0.16809999999999997,0.4
0,1,d276023e-0dcc-41a9-98ab-f888c8202468,1067,JOB000274,0.265,0.0,0.3,0.3,0.7,6,3,3,11500.0,6.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,5,23,1,0,0.0,0.09,0.07022500000000001,0.0
0,0,314f705f-3c23-446c-b447-99eeeea03285,21,JOB-P396,0.41,0.5,0.5,0.1,0.8,6,3,3,18000.0,7.0,1.0,1.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.022222222222222223,0,-17600.0,0,0,0,-7.0,1,1,5,23,1,0,0.05,0.05,0.16809999999999997,0.4
0,0,44392fd6-9667-47dd-9a71-e1965c19ed03,1006,JOB000037,0.881,0.0,1.0,0.95,0.7,6,3,3,11500.0,10.0,2.0,2.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,5,23,1,0,0.0,0.95,0.776161,0.0
0,0,6552ded7-a911-4e28-8ffa-79c14cb2a441,42,JOB000452,0.46,0.0,0.3,0.95,0.7,7,4,3,7500.0,8.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,5,22,1,0,0.0,0.285,0.2116,0.0
0,1,9b81144a-7cc7-4db0-afce-fed27cf89ee4,1520,JOB000465,0.49,0.0,0.3,0.95,1.0,6,3,3,6750.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,5,22,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,8f2d0e30-e3af-44d0-bd12-d181c273c74a,655,JOB-P217,0.41,0.5,0.5,0.1,0.8,6,3,3,14500.0,5.0,1.0,1.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.027586206896551724,0,-14100.0,0,0,0,-5.0,1,1,5,21,1,0,0.05,0.05,0.16809999999999997,0.4
0,0,1ce0c1e0-c864-4237-918a-461b70a28282,946,JOB000389,0.475,0.0,0.3,1.0,0.7,6,3,3,21500.0,10.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,5,21,1,0,0.0,0.3,0.225625,0.0
0,0,40b39ecf-bfbf-439a-869d-3680c104756f,2096,JOB000335,0.49,0.0,0.3,0.95,1.0,3,1,2,550.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,1,5,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,f910b06a-bfb0-4fdd-999c-672ff1d5add0,1179,JOB000080,0.475,0.0,0.3,1.0,0.7,6,3,3,10000.0,9.0,2.0,2.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,5,21,1,0,0.0,0.3,0.225625,0.0
0,1,d695c159-376a-46a6-8ddd-525e83fa6aec,2241,JOB000070,0.49,0.0,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,2,5,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,cd1e175e-5035-4a75-928c-467e4bba7cf9,128,JOB000040,0.49,0.0,0.3,0.95,1.0,6,3,3,8000.0,4.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,1,5,21,1,0,0.0,0.285,0.24009999999999998,0.0
1,1,ba18fff2-e8bd-4415-a195-f5b029f31440,735,JOB000199,0.49,0.0,0.3,0.95,1.0,6,3,3,8500.0,4.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,3,5,21,1,0,0.0,0.285,0.24009999999999998,0.0
1,1,caae5296-68d3-4b9c-b400-75166665ac13,2422,JOB000239,0.49,0.0,0.3,0.95,1.0,4,2,2,525.0,2.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,3,5,21,1,0,0.0,0.285,0.24009999999999998,0.0
0,0,6dc4d215-bcc1-497b-afc6-086eb35cbd1e,2366,JOB-P090,0.665,0.5,0.5,0.95,0.8,4,2,2,575.0,2.0,1.0,1.0,1.0,750.0,0.0,0,0,0,0,1,1.0,0,0.0,0,1.3043478260869565,1,175.0,0,0,0,-2.0,1,1,5,20,1,0,0.475,0.475,0.44222500000000003,0.4
